Date;hour;air_temp;W
13-juin-21;18;17;W
13-juin-21;19;15;W
13-juin-21;20;13;W
13-juin-21;21;11;W
13-juin-21;22;10;W
13-juin-21;23;9;W
14-juin-21;0;9;W
14-juin-21;1;8;W
14-juin-21;2;7;W
14-juin-21;3;6;W
14-juin-21;4;7;W
14-juin-21;5;10;W
14-juin-21;6;13;W
14-juin-21;7;15;W
14-juin-21;8;16;W
14-juin-21;9;17;W
14-juin-21;10;18;W
14-juin-21;11;19;W
14-juin-21;12;20;W
14-juin-21;13;21;W
14-juin-21;14;21;W
14-juin-21;15;22;W
14-juin-21;16;22;W
14-juin-21;17;21;W
14-juin-21;18;20;W
14-juin-21;19;18;W
14-juin-21;20;17;W
14-juin-21;21;15;W
14-juin-21;22;14;W
14-juin-21;23;13;W
15-juin-21;0;12;W
15-juin-21;1;11;W
15-juin-21;2;10;W
15-juin-21;3;10;W
15-juin-21;4;11;W
15-juin-21;5;13;W
15-juin-21;6;16;W
15-juin-21;7;19;W
15-juin-21;8;20;W
15-juin-21;9;22;W
15-juin-21;10;23;W
15-juin-21;11;24;W
15-juin-21;12;25;W
15-juin-21;13;25;W
15-juin-21;14;26;W
15-juin-21;15;26;W
15-juin-21;16;26;W
15-juin-21;17;25;W
15-juin-21;18;23;W
15-juin-21;19;21;W
15-juin-21;20;19;W
15-juin-21;21;18;W
15-juin-21;22;18;W
15-juin-21;23;17;W
16-juin-21;0;16;W
16-juin-21;1;15;W
16-juin-21;2;14;W
16-juin-21;3;13;W
16-juin-21;4;14;W
16-juin-21;5;15;W
16-juin-21;6;16;W
16-juin-21;7;18;W
16-juin-21;8;19;W
16-juin-21;9;20;W
16-juin-21;10;21;W
16-juin-21;11;22;W
16-juin-21;12;23;W
16-juin-21;13;23;W
16-juin-21;14;24;W
16-juin-21;15;24;W
16-juin-21;16;23;W
16-juin-21;17;23;W
16-juin-21;18;22;W
16-juin-21;19;20;W
16-juin-21;20;18;W
16-juin-21;21;16;W
16-juin-21;22;15;W
16-juin-21;23;14;W
17-juin-21;0;14;W
17-juin-21;1;13;W
17-juin-21;2;13;W
17-juin-21;3;13;W
17-juin-21;4;14;W
17-juin-21;5;16;W
17-juin-21;6;18;W
17-juin-21;7;21;W
17-juin-21;8;22;W
17-juin-21;9;24;W
17-juin-21;10;26;W
17-juin-21;11;27;W
17-juin-21;12;27;W
17-juin-21;13;28;W
17-juin-21;14;29;W
17-juin-21;15;29;W
17-juin-21;16;29;W
17-juin-21;17;28;W
17-juin-21;18;27;W
17-juin-21;19;25;W
17-juin-21;20;23;W
17-juin-21;21;22;W
17-juin-21;22;21;W
17-juin-21;23;21;W
18-juin-21;0;21;WE
18-juin-21;1;21;WE
18-juin-21;2;20;WE
18-juin-21;3;20;WE
18-juin-21;4;20;WE
18-juin-21;5;21;WE
18-juin-21;6;23;WE
18-juin-21;7;25;WE
18-juin-21;8;27;WE
18-juin-21;9;29;WE
18-juin-21;10;30;WE
18-juin-21;11;31;WE
18-juin-21;12;32;WE
18-juin-21;13;32;WE
18-juin-21;14;33;WE
18-juin-21;15;33;WE
18-juin-21;16;32;WE
18-juin-21;17;31;WE
18-juin-21;18;30;WE
18-juin-21;19;27;WE
18-juin-21;20;25;WE
18-juin-21;21;24;WE
18-juin-21;22;24;WE
18-juin-21;23;24;WE
19-juin-21;0;23;WE
19-juin-21;1;21;WE
19-juin-21;2;19;WE
19-juin-21;3;17;WE
19-juin-21;4;15;WE
19-juin-21;5;15;WE
19-juin-21;6;15;WE
19-juin-21;7;15;WE
19-juin-21;8;15;WE
19-juin-21;9;16;WE
19-juin-21;10;17;WE
19-juin-21;11;18;WE
19-juin-21;12;19;WE
19-juin-21;13;19;WE
19-juin-21;14;20;WE
19-juin-21;15;19;WE
19-juin-21;16;19;WE
19-juin-21;17;18;WE
19-juin-21;18;18;WE
19-juin-21;19;17;WE
19-juin-21;20;16;WE
19-juin-21;21;15;WE
19-juin-21;22;14;WE
19-juin-21;23;14;WE
20-juin-21;0;13;W
20-juin-21;1;13;W
20-juin-21;2;13;W
20-juin-21;3;12;W
20-juin-21;4;12;W
20-juin-21;5;12;W
20-juin-21;6;12;W
20-juin-21;7;13;W
20-juin-21;8;13;W
20-juin-21;9;14;W
20-juin-21;10;14;W
20-juin-21;11;15;W
20-juin-21;12;16;W
20-juin-21;13;18;W
20-juin-21;14;18;W
20-juin-21;15;19;W
20-juin-21;16;19;W
20-juin-21;17;19;W
20-juin-21;18;18;W
20-juin-21;19;16;W
20-juin-21;20;14;W
20-juin-21;21;13;W
20-juin-21;22;12;W
20-juin-21;23;11;W
21-juin-21;0;10;W
21-juin-21;1;10;W
21-juin-21;2;9;W
21-juin-21;3;9;W
21-juin-21;4;10;W
21-juin-21;5;12;W
21-juin-21;6;14;W
21-juin-21;7;15;W
21-juin-21;8;17;W
21-juin-21;9;18;W
21-juin-21;10;18;W
21-juin-21;11;19;W
21-juin-21;12;19;W
21-juin-21;13;20;W
21-juin-21;14;20;W
21-juin-21;15;21;W
21-juin-21;16;21;W
21-juin-21;17;20;W
21-juin-21;18;20;W
21-juin-21;19;18;W
21-juin-21;20;16;W
21-juin-21;21;15;W
21-juin-21;22;14;W
21-juin-21;23;13;W
22-juin-21;0;12;W
22-juin-21;1;12;W
22-juin-21;2;11;W
22-juin-21;3;11;W
22-juin-21;4;12;W
22-juin-21;5;14;W
22-juin-21;6;16;W
22-juin-21;7;18;W
22-juin-21;8;20;W
22-juin-21;9;22;W
22-juin-21;10;23;W
22-juin-21;11;24;W
22-juin-21;12;25;W
22-juin-21;13;25;W
22-juin-21;14;25;W
22-juin-21;15;25;W
22-juin-21;16;25;W
22-juin-21;17;25;W
22-juin-21;18;24;W
22-juin-21;19;23;W
22-juin-21;20;22;W
22-juin-21;21;20;W
22-juin-21;22;19;W
22-juin-21;23;18;W
23-juin-21;0;18;W
23-juin-21;1;18;W
23-juin-21;2;18;W
23-juin-21;3;18;W
23-juin-21;4;18;W
23-juin-21;5;20;W
23-juin-21;6;21;W
23-juin-21;7;22;W
23-juin-21;8;24;W
23-juin-21;9;24;W
23-juin-21;10;26;W
23-juin-21;11;27;W
23-juin-21;12;27;W
23-juin-21;13;28;W
23-juin-21;14;28;W
23-juin-21;15;28;W
23-juin-21;16;27;W
23-juin-21;17;26;W
23-juin-21;18;25;W
23-juin-21;19;24;W
23-juin-21;20;22;W
23-juin-21;21;20;W
23-juin-21;22;19;W
23-juin-21;23;18;W
24-juin-21;0;18;W
24-juin-21;1;17;W
24-juin-21;2;17;W
24-juin-21;3;17;W
24-juin-21;4;17;W
24-juin-21;5;17;W
24-juin-21;6;17;W
24-juin-21;7;18;W
24-juin-21;8;18;W
24-juin-21;9;20;W
24-juin-21;10;20;W
24-juin-21;11;20;W
24-juin-21;12;20;W
24-juin-21;13;20;W
24-juin-21;14;20;W
24-juin-21;15;21;W
24-juin-21;16;21;W
24-juin-21;17;20;W
24-juin-21;18;19;W
24-juin-21;19;18;W
24-juin-21;20;17;W
24-juin-21;21;17;W
24-juin-21;22;16;W
24-juin-21;23;16;W
25-juin-21;0;16;WE
25-juin-21;1;16;WE
25-juin-21;2;15;WE
25-juin-21;3;15;WE
25-juin-21;4;15;WE
25-juin-21;5;16;WE
25-juin-21;6;17;WE
25-juin-21;7;18;WE
25-juin-21;8;19;WE
25-juin-21;9;20;WE
25-juin-21;10;20;WE
25-juin-21;11;21;WE
25-juin-21;12;21;WE
25-juin-21;13;21;WE
25-juin-21;14;22;WE
25-juin-21;15;22;WE
25-juin-21;16;22;WE
25-juin-21;17;20;WE
25-juin-21;18;18;WE
25-juin-21;19;17;WE
25-juin-21;20;16;WE
25-juin-21;21;16;WE
25-juin-21;22;16;WE
25-juin-21;23;16;WE
26-juin-21;0;15;WE
26-juin-21;1;15;WE
26-juin-21;2;14;WE
26-juin-21;3;14;WE
26-juin-21;4;14;WE
26-juin-21;5;14;WE
26-juin-21;6;15;WE
26-juin-21;7;15;WE
26-juin-21;8;15;WE
26-juin-21;9;16;WE
26-juin-21;10;16;WE
26-juin-21;11;17;WE
26-juin-21;12;17;WE
26-juin-21;13;18;WE
26-juin-21;14;18;WE
26-juin-21;15;19;WE
26-juin-21;16;19;WE
26-juin-21;17;18;WE
26-juin-21;18;18;WE
26-juin-21;19;17;WE
26-juin-21;20;16;WE
26-juin-21;21;15;WE
26-juin-21;22;15;WE
26-juin-21;23;14;WE
27-juin-21;0;14;W
27-juin-21;1;14;W
27-juin-21;2;14;W
27-juin-21;3;14;W
27-juin-21;4;14;W
27-juin-21;5;14;W
27-juin-21;6;15;W
27-juin-21;7;16;W
27-juin-21;8;16;W
27-juin-21;9;17;W
27-juin-21;10;17;W
27-juin-21;11;17;W
27-juin-21;12;17;W
27-juin-21;13;16;W
27-juin-21;14;16;W
27-juin-21;15;16;W
27-juin-21;16;17;W
27-juin-21;17;18;W
27-juin-21;18;17;W
27-juin-21;19;16;W
27-juin-21;20;14;W
27-juin-21;21;13;W
27-juin-21;22;12;W
27-juin-21;23;12;W
28-juin-21;0;12;W
28-juin-21;1;12;W
28-juin-21;2;11;W
28-juin-21;3;10;W
28-juin-21;4;11;W
28-juin-21;5;13;W
28-juin-21;6;15;W
28-juin-21;7;17;W
28-juin-21;8;18;W
28-juin-21;9;19;W
28-juin-21;10;21;W
28-juin-21;11;21;W
28-juin-21;12;22;W
28-juin-21;13;22;W
28-juin-21;14;23;W
28-juin-21;15;23;W
28-juin-21;16;23;W
28-juin-21;17;23;W
28-juin-21;18;22;W
28-juin-21;19;21;W
28-juin-21;20;18;W
28-juin-21;21;16;W
28-juin-21;22;15;W
28-juin-21;23;15;W
29-juin-21;0;15;W
29-juin-21;1;14;W
29-juin-21;2;14;W
29-juin-21;3;14;W
29-juin-21;4;14;W
29-juin-21;5;15;W
29-juin-21;6;18;W
29-juin-21;7;20;W
29-juin-21;8;21;W
29-juin-21;9;23;W
29-juin-21;10;24;W
29-juin-21;11;25;W
29-juin-21;12;25;W
29-juin-21;13;26;W
29-juin-21;14;26;W
29-juin-21;15;26;W
29-juin-21;16;26;W
29-juin-21;17;26;W
29-juin-21;18;25;W
29-juin-21;19;24;W
29-juin-21;20;21;W
29-juin-21;21;18;W
29-juin-21;22;17;W
29-juin-21;23;16;W
30-juin-21;0;16;W
30-juin-21;1;15;W
30-juin-21;2;15;W
30-juin-21;3;14;W
30-juin-21;4;15;W
30-juin-21;5;16;W
30-juin-21;6;18;W
30-juin-21;7;19;W
30-juin-21;8;20;W
30-juin-21;9;21;W
30-juin-21;10;21;W
30-juin-21;11;21;W
30-juin-21;12;22;W
30-juin-21;13;21;W
30-juin-21;14;19;W
30-juin-21;15;17;W
30-juin-21;16;14;W
30-juin-21;17;13;W
30-juin-21;18;12;W
30-juin-21;19;12;W
30-juin-21;20;12;W
30-juin-21;21;12;W
30-juin-21;22;11;W
30-juin-21;23;11;W
01-juil-21;0;11;V
01-juil-21;1;12;V
01-juil-21;2;12;V
01-juil-21;3;12;V
01-juil-21;4;12;V
01-juil-21;5;12;V
01-juil-21;6;13;V
01-juil-21;7;14;V
01-juil-21;8;15;V
01-juil-21;9;16;V
01-juil-21;10;17;V
01-juil-21;11;18;V
01-juil-21;12;18;V
01-juil-21;13;18;V
01-juil-21;14;18;V
01-juil-21;15;19;V
01-juil-21;16;19;V
01-juil-21;17;19;V
01-juil-21;18;18;V
01-juil-21;19;16;V
01-juil-21;20;15;V
01-juil-21;21;13;V
01-juil-21;22;12;V
01-juil-21;23;11;V
02-juil-21;0;11;WE
02-juil-21;1;11;WE
02-juil-21;2;10;WE
02-juil-21;3;10;WE
02-juil-21;4;11;WE
02-juil-21;5;13;WE
02-juil-21;6;16;WE
02-juil-21;7;18;WE
02-juil-21;8;19;WE
02-juil-21;9;20;WE
02-juil-21;10;21;WE
02-juil-21;11;22;WE
02-juil-21;12;23;WE
02-juil-21;13;23;WE
02-juil-21;14;24;WE
02-juil-21;15;24;WE
02-juil-21;16;24;WE
02-juil-21;17;24;WE
02-juil-21;18;22;WE
02-juil-21;19;20;WE
02-juil-21;20;18;WE
02-juil-21;21;17;WE
02-juil-21;22;16;WE
02-juil-21;23;16;WE
03-juil-21;0;15;WE
03-juil-21;1;14;WE
03-juil-21;2;13;WE
03-juil-21;3;13;WE
03-juil-21;4;13;WE
03-juil-21;5;15;WE
03-juil-21;6;16;WE
03-juil-21;7;17;WE
03-juil-21;8;19;WE
03-juil-21;9;20;WE
03-juil-21;10;20;WE
03-juil-21;11;21;WE
03-juil-21;12;22;WE
03-juil-21;13;22;WE
03-juil-21;14;22;WE
03-juil-21;15;22;WE
03-juil-21;16;21;WE
03-juil-21;17;21;WE
03-juil-21;18;20;WE
03-juil-21;19;18;WE
03-juil-21;20;16;WE
03-juil-21;21;14;WE
03-juil-21;22;13;WE
03-juil-21;23;13;WE
04-juil-21;0;12;V
04-juil-21;1;11;V
04-juil-21;2;10;V
04-juil-21;3;10;V
04-juil-21;4;11;V
04-juil-21;5;13;V
04-juil-21;6;15;V
04-juil-21;7;17;V
04-juil-21;8;18;V
04-juil-21;9;19;V
04-juil-21;10;20;V
04-juil-21;11;21;V
04-juil-21;12;22;V
04-juil-21;13;22;V
04-juil-21;14;22;V
04-juil-21;15;23;V
04-juil-21;16;22;V
04-juil-21;17;22;V
04-juil-21;18;21;V
04-juil-21;19;19;V
04-juil-21;20;18;V
04-juil-21;21;16;V
04-juil-21;22;15;V
04-juil-21;23;14;V
05-juil-21;0;13;V
05-juil-21;1;12;V
05-juil-21;2;13;V
05-juil-21;3;12;V
05-juil-21;4;12;V
05-juil-21;5;13;V
05-juil-21;6;16;V
05-juil-21;7;17;V
05-juil-21;8;19;V
05-juil-21;9;20;V
05-juil-21;10;20;V
05-juil-21;11;21;V
05-juil-21;12;21;V
05-juil-21;13;21;V
05-juil-21;14;21;V
05-juil-21;15;21;V
05-juil-21;16;20;V
05-juil-21;17;19;V
05-juil-21;18;18;V
05-juil-21;19;17;V
05-juil-21;20;15;V
05-juil-21;21;14;V
05-juil-21;22;12;V
05-juil-21;23;11;V
06-juil-21;0;10;V
06-juil-21;1;9;V
06-juil-21;2;9;V
06-juil-21;3;8;V
06-juil-21;4;9;V
06-juil-21;5;11;V
06-juil-21;6;13;V
06-juil-21;7;15;V
06-juil-21;8;16;V
06-juil-21;9;17;V
06-juil-21;10;17;V
06-juil-21;11;18;V
06-juil-21;12;18;V
06-juil-21;13;19;V
06-juil-21;14;20;V
06-juil-21;15;21;V
06-juil-21;16;21;V
06-juil-21;17;20;V
06-juil-21;18;19;V
06-juil-21;19;18;V
06-juil-21;20;17;V
06-juil-21;21;16;V
06-juil-21;22;16;V
06-juil-21;23;16;V
07-juil-21;0;16;V
07-juil-21;1;16;V
07-juil-21;2;16;V
07-juil-21;3;16;V
07-juil-21;4;16;V
07-juil-21;5;15;V
07-juil-21;6;15;V
07-juil-21;7;16;V
07-juil-21;8;16;V
07-juil-21;9;16;V
07-juil-21;10;17;V
07-juil-21;11;17;V
07-juil-21;12;17;V
07-juil-21;13;17;V
07-juil-21;14;17;V
07-juil-21;15;17;V
07-juil-21;16;17;V
07-juil-21;17;17;V
07-juil-21;18;16;V
07-juil-21;19;15;V
07-juil-21;20;14;V
07-juil-21;21;14;V
07-juil-21;22;13;V
07-juil-21;23;12;V
08-juil-21;0;12;V
08-juil-21;1;11;V
08-juil-21;2;11;V
08-juil-21;3;10;V
08-juil-21;4;11;V
08-juil-21;5;12;V
08-juil-21;6;13;V
08-juil-21;7;15;V
08-juil-21;8;16;V
08-juil-21;9;17;V
08-juil-21;10;18;V
08-juil-21;11;20;V
08-juil-21;12;21;V
08-juil-21;13;22;V
08-juil-21;14;22;V
08-juil-21;15;22;V
08-juil-21;16;22;V
08-juil-21;17;22;V
08-juil-21;18;21;V
08-juil-21;19;20;V
08-juil-21;20;19;V
08-juil-21;21;18;V
08-juil-21;22;17;V
08-juil-21;23;15;V
09-juil-21;0;14;WE
09-juil-21;1;13;WE
09-juil-21;2;13;WE
09-juil-21;3;13;WE
09-juil-21;4;14;WE
09-juil-21;5;15;WE
09-juil-21;6;17;WE
09-juil-21;7;19;WE
09-juil-21;8;20;WE
09-juil-21;9;21;WE
09-juil-21;10;22;WE
09-juil-21;11;22;WE
09-juil-21;12;22;WE
09-juil-21;13;22;WE
09-juil-21;14;22;WE
09-juil-21;15;22;WE
09-juil-21;16;22;WE
09-juil-21;17;21;WE
09-juil-21;18;19;WE
09-juil-21;19;18;WE
09-juil-21;20;16;WE
09-juil-21;21;15;WE
09-juil-21;22;14;WE
09-juil-21;23;13;WE
10-juil-21;0;12;WE
10-juil-21;1;11;WE
10-juil-21;2;10;WE
10-juil-21;3;10;WE
10-juil-21;4;10;WE
10-juil-21;5;12;WE
10-juil-21;6;13;WE
10-juil-21;7;14;WE
10-juil-21;8;15;WE
10-juil-21;9;16;WE
10-juil-21;10;16;WE
10-juil-21;11;17;WE
10-juil-21;12;18;WE
10-juil-21;13;19;WE
10-juil-21;14;19;WE
10-juil-21;15;20;WE
10-juil-21;16;20;WE
10-juil-21;17;20;WE
10-juil-21;18;19;WE
10-juil-21;19;18;WE
10-juil-21;20;16;WE
10-juil-21;21;16;WE
10-juil-21;22;17;WE
10-juil-21;23;16;WE
11-juil-21;0;15;V
11-juil-21;1;14;V
11-juil-21;2;13;V
11-juil-21;3;13;V
11-juil-21;4;14;V
11-juil-21;5;15;V
11-juil-21;6;16;V
11-juil-21;7;17;V
11-juil-21;8;18;V
11-juil-21;9;18;V
11-juil-21;10;19;V
11-juil-21;11;20;V
11-juil-21;12;20;V
11-juil-21;13;21;V
11-juil-21;14;22;V
11-juil-21;15;22;V
11-juil-21;16;22;V
11-juil-21;17;22;V
11-juil-21;18;21;V
11-juil-21;19;19;V
11-juil-21;20;17;V
11-juil-21;21;16;V
11-juil-21;22;14;V
11-juil-21;23;14;V
12-juil-21;0;13;V
12-juil-21;1;12;V
12-juil-21;2;12;V
12-juil-21;3;12;V
12-juil-21;4;12;V
12-juil-21;5;14;V
12-juil-21;6;17;V
12-juil-21;7;19;V
12-juil-21;8;21;V
12-juil-21;9;23;V
12-juil-21;10;24;V
12-juil-21;11;25;V
12-juil-21;12;26;V
12-juil-21;13;27;V
12-juil-21;14;27;V
12-juil-21;15;28;V
12-juil-21;16;27;V
12-juil-21;17;27;V
12-juil-21;18;26;V
12-juil-21;19;23;V
12-juil-21;20;21;V
12-juil-21;21;21;V
12-juil-21;22;20;V
12-juil-21;23;20;V
13-juil-21;0;19;V
13-juil-21;1;19;V
13-juil-21;2;20;V
13-juil-21;3;20;V
13-juil-21;4;21;V
13-juil-21;5;21;V
13-juil-21;6;22;V
13-juil-21;7;23;V
13-juil-21;8;25;V
13-juil-21;9;26;V
13-juil-21;10;28;V
13-juil-21;11;29;V
13-juil-21;12;29;V
13-juil-21;13;30;V
13-juil-21;14;29;V
13-juil-21;15;29;V
13-juil-21;16;28;V
13-juil-21;17;26;V
13-juil-21;18;25;V
13-juil-21;19;23;V
13-juil-21;20;22;V
13-juil-21;21;20;V
13-juil-21;22;19;V
13-juil-21;23;18;V
14-juil-21;0;18;V
14-juil-21;1;17;V
14-juil-21;2;17;V
14-juil-21;3;16;V
14-juil-21;4;16;V
14-juil-21;5;16;V
14-juil-21;6;17;V
14-juil-21;7;18;V
14-juil-21;8;20;V
14-juil-21;9;21;V
14-juil-21;10;22;V
14-juil-21;11;22;V
14-juil-21;12;23;V
14-juil-21;13;23;V
14-juil-21;14;23;V
14-juil-21;15;23;V
14-juil-21;16;23;V
14-juil-21;17;22;V
14-juil-21;18;21;V
14-juil-21;19;20;V
14-juil-21;20;18;V
14-juil-21;21;17;V
14-juil-21;22;15;V
14-juil-21;23;14;V
15-juil-21;0;13;V
15-juil-21;1;12;V
15-juil-21;2;11;V
15-juil-21;3;11;V
15-juil-21;4;11;V
15-juil-21;5;12;V
15-juil-21;6;14;V
15-juil-21;7;15;V
15-juil-21;8;16;V
15-juil-21;9;18;V
15-juil-21;10;19;V
15-juil-21;11;20;V
15-juil-21;12;21;V
15-juil-21;13;21;V
15-juil-21;14;21;V
15-juil-21;15;21;V
15-juil-21;16;21;V
15-juil-21;17;21;V
15-juil-21;18;20;V
15-juil-21;19;18;V
15-juil-21;20;16;V
15-juil-21;21;15;V
15-juil-21;22;14;V
15-juil-21;23;13;V
16-juil-21;0;11;WE
16-juil-21;1;11;WE
16-juil-21;2;11;WE
16-juil-21;3;11;WE
16-juil-21;4;12;WE
16-juil-21;5;14;WE
16-juil-21;6;16;WE
16-juil-21;7;18;WE
16-juil-21;8;19;WE
16-juil-21;9;20;WE
16-juil-21;10;20;WE
16-juil-21;11;21;WE
16-juil-21;12;22;WE
16-juil-21;13;22;WE
16-juil-21;14;23;WE
16-juil-21;15;23;WE
16-juil-21;16;22;WE
16-juil-21;17;22;WE
16-juil-21;18;21;WE
16-juil-21;19;19;WE
16-juil-21;20;17;WE
16-juil-21;21;15;WE
16-juil-21;22;14;WE
16-juil-21;23;13;WE
17-juil-21;0;12;WE
17-juil-21;1;11;WE
17-juil-21;2;10;WE
17-juil-21;3;10;WE
17-juil-21;4;10;WE
17-juil-21;5;12;WE
17-juil-21;6;15;WE
17-juil-21;7;18;WE
17-juil-21;8;20;WE
17-juil-21;9;21;WE
17-juil-21;10;22;WE
17-juil-21;11;23;WE
17-juil-21;12;24;WE
17-juil-21;13;25;WE
17-juil-21;14;26;WE
17-juil-21;15;26;WE
17-juil-21;16;26;WE
17-juil-21;17;25;WE
17-juil-21;18;24;WE
17-juil-21;19;22;WE
17-juil-21;20;20;WE
17-juil-21;21;18;WE
17-juil-21;22;17;WE
17-juil-21;23;16;WE
18-juil-21;0;16;V
18-juil-21;1;15;V
18-juil-21;2;15;V
18-juil-21;3;14;V
18-juil-21;4;15;V
18-juil-21;5;17;V
18-juil-21;6;20;V
18-juil-21;7;23;V
18-juil-21;8;26;V
18-juil-21;9;28;V
18-juil-21;10;29;V
18-juil-21;11;30;V
18-juil-21;12;31;V
18-juil-21;13;32;V
18-juil-21;14;32;V
18-juil-21;15;33;V
18-juil-21;16;33;V
18-juil-21;17;32;V
18-juil-21;18;30;V
18-juil-21;19;26;V
18-juil-21;20;24;V
18-juil-21;21;22;V
18-juil-21;22;21;V
18-juil-21;23;20;V
19-juil-21;0;19;V
19-juil-21;1;18;V
19-juil-21;2;18;V
19-juil-21;3;18;V
19-juil-21;4;18;V
19-juil-21;5;21;V
19-juil-21;6;24;V
19-juil-21;7;27;V
19-juil-21;8;30;V
19-juil-21;9;32;V
19-juil-21;10;34;V
19-juil-21;11;34;V
19-juil-21;12;35;V
19-juil-21;13;36;V
19-juil-21;14;36;V
19-juil-21;15;36;V
19-juil-21;16;36;V
19-juil-21;17;35;V
19-juil-21;18;32;V
19-juil-21;19;29;V
19-juil-21;20;27;V
19-juil-21;21;26;V
19-juil-21;22;26;V
19-juil-21;23;26;V
20-juil-21;0;25;V
20-juil-21;1;23;V
20-juil-21;2;21;V
20-juil-21;3;21;V
20-juil-21;4;21;V
20-juil-21;5;21;V
20-juil-21;6;22;V
20-juil-21;7;22;V
20-juil-21;8;22;V
20-juil-21;9;23;V
20-juil-21;10;25;V
20-juil-21;11;25;V
20-juil-21;12;25;V
20-juil-21;13;25;V
20-juil-21;14;25;V
20-juil-21;15;25;V
20-juil-21;16;25;V
20-juil-21;17;23;V
20-juil-21;18;20;V
20-juil-21;19;19;V
20-juil-21;20;18;V
20-juil-21;21;18;V
20-juil-21;22;17;V
20-juil-21;23;17;V
21-juil-21;0;17;H
21-juil-21;1;16;H
21-juil-21;2;16;H
21-juil-21;3;17;H
21-juil-21;4;17;H
21-juil-21;5;17;H
21-juil-21;6;17;H
21-juil-21;7;17;H
21-juil-21;8;18;H
21-juil-21;9;18;H
21-juil-21;10;18;H
21-juil-21;11;18;H
21-juil-21;12;19;H
21-juil-21;13;19;H
21-juil-21;14;20;H
21-juil-21;15;20;H
21-juil-21;16;19;H
21-juil-21;17;18;H
21-juil-21;18;18;H
21-juil-21;19;17;H
21-juil-21;20;16;H
21-juil-21;21;16;H
21-juil-21;22;16;H
21-juil-21;23;15;H
22-juil-21;0;15;V
22-juil-21;1;14;V
22-juil-21;2;14;V
22-juil-21;3;14;V
22-juil-21;4;13;V
22-juil-21;5;14;V
22-juil-21;6;15;V
22-juil-21;7;16;V
22-juil-21;8;18;V
22-juil-21;9;19;V
22-juil-21;10;20;V
22-juil-21;11;21;V
22-juil-21;12;22;V
22-juil-21;13;23;V
22-juil-21;14;23;V
22-juil-21;15;22;V
22-juil-21;16;22;V
22-juil-21;17;21;V
22-juil-21;18;20;V
22-juil-21;19;19;V
22-juil-21;20;18;V
22-juil-21;21;18;V
22-juil-21;22;17;V
22-juil-21;23;16;V
23-juil-21;0;15;WE
23-juil-21;1;15;WE
23-juil-21;2;14;WE
23-juil-21;3;13;WE
23-juil-21;4;13;WE
23-juil-21;5;15;WE
23-juil-21;6;17;WE
23-juil-21;7;18;WE
23-juil-21;8;20;WE
23-juil-21;9;21;WE
23-juil-21;10;22;WE
23-juil-21;11;23;WE
23-juil-21;12;24;WE
23-juil-21;13;24;WE
23-juil-21;14;24;WE
23-juil-21;15;25;WE
23-juil-21;16;25;WE
23-juil-21;17;24;WE
23-juil-21;18;24;WE
23-juil-21;19;22;WE
23-juil-21;20;20;WE
23-juil-21;21;19;WE
23-juil-21;22;19;WE
23-juil-21;23;18;WE
24-juil-21;0;17;WE
24-juil-21;1;17;WE
24-juil-21;2;16;WE
24-juil-21;3;15;WE
24-juil-21;4;15;WE
24-juil-21;5;17;WE
24-juil-21;6;19;WE
24-juil-21;7;22;WE
24-juil-21;8;23;WE
24-juil-21;9;25;WE
24-juil-21;10;26;WE
24-juil-21;11;27;WE
24-juil-21;12;28;WE
24-juil-21;13;29;WE
24-juil-21;14;29;WE
24-juil-21;15;29;WE
24-juil-21;16;29;WE
24-juil-21;17;29;WE
24-juil-21;18;27;WE
24-juil-21;19;25;WE
24-juil-21;20;23;WE
24-juil-21;21;22;WE
24-juil-21;22;21;WE
24-juil-21;23;21;WE
25-juil-21;0;20;V
25-juil-21;1;20;V
25-juil-21;2;20;V
25-juil-21;3;20;V
25-juil-21;4;21;V
25-juil-21;5;21;V
25-juil-21;6;22;V
25-juil-21;7;23;V
25-juil-21;8;23;V
25-juil-21;9;23;V
25-juil-21;10;23;V
25-juil-21;11;24;V
25-juil-21;12;24;V
25-juil-21;13;24;V
25-juil-21;14;24;V
25-juil-21;15;24;V
25-juil-21;16;23;V
25-juil-21;17;23;V
25-juil-21;18;22;V
25-juil-21;19;20;V
25-juil-21;20;19;V
25-juil-21;21;18;V
25-juil-21;22;17;V
25-juil-21;23;16;V
26-juil-21;0;15;V
26-juil-21;1;15;V
26-juil-21;2;14;V
26-juil-21;3;15;V
26-juil-21;4;15;V
26-juil-21;5;16;V
26-juil-21;6;16;V
26-juil-21;7;17;V
26-juil-21;8;18;V
26-juil-21;9;19;V
26-juil-21;10;19;V
26-juil-21;11;20;V
26-juil-21;12;20;V
26-juil-21;13;21;V
26-juil-21;14;20;V
26-juil-21;15;20;V
26-juil-21;16;19;V
26-juil-21;17;18;V
26-juil-21;18;18;V
26-juil-21;19;17;V
26-juil-21;20;16;V
26-juil-21;21;16;V
26-juil-21;22;15;V
26-juil-21;23;15;V
27-juil-21;0;14;V
27-juil-21;1;13;V
27-juil-21;2;12;V
27-juil-21;3;11;V
27-juil-21;4;10;V
27-juil-21;5;12;V
27-juil-21;6;14;V
27-juil-21;7;15;V
27-juil-21;8;16;V
27-juil-21;9;17;V
27-juil-21;10;18;V
27-juil-21;11;18;V
27-juil-21;12;19;V
27-juil-21;13;19;V
27-juil-21;14;20;V
